Date,High,Low,Open,Close,Volume,Adj Close
2006-04-03,1060.510009765625,1047.6400146484375,1054.31005859375,1049.219970703125,0.0,1049.219970703125
2006-04-04,1055.260009765625,1046.97998046875,1048.949951171875,1050.1500244140625,0.0,1050.1500244140625
2006-04-05,1069.5999755859375,1051.760009765625,1052.0400390625,1066.9000244140625,0.0,1066.9000244140625
2006-04-06,1076.5899658203125,1065.0999755859375,1066.530029296875,1073.8499755859375,0.0,1073.8499755859375
2006-04-07,1078.7099609375,1058.699951171875,1074.25,1061.550048828125,0.0,1061.550048828125
2006-04-10,1065.030029296875,1054.27001953125,1061.280029296875,1057.300048828125,0.0,1057.300048828125
2006-04-11,1061.800048828125,1041.68994140625,1060.47998046875,1046.43994140625,0.0,1046.43994140625
2006-04-12,1051.27001953125,1045.2099609375,1047.4100341796875,1048.239990234375,0.0,1048.239990234375
2006-04-13,1062.5799560546875,1047.18994140625,1049.5,1055.760009765625,0.0,1055.760009765625
2006-04-17,1059.1300048828125,1035.4000244140625,1053.199951171875,1041.1500244140625,0.0,1041.1500244140625
2006-04-18,1064.8299560546875,1041.8699951171875,1041.8699951171875,1062.8699951171875,0.0,1062.8699951171875
2006-04-19,1073.22998046875,1059.43994140625,1065.219970703125,1073.2099609375,0.0,1073.2099609375
2006-04-20,1084.6199951171875,1071.31005859375,1074.8499755859375,1075.43994140625,0.0,1075.43994140625
2006-04-21,1075.7900390625,1049.8599853515625,1075.6800537109375,1055.050048828125,0.0,1055.050048828125
2006-04-24,1055.989990234375,1045.02001953125,1052.010009765625,1052.77001953125,0.0,1052.77001953125
2006-04-25,1057.97998046875,1049.0,1056.97998046875,1055.1600341796875,0.0,1055.1600341796875
2006-04-26,1061.739990234375,1053.0999755859375,1057.1800537109375,1057.9599609375,0.0,1057.9599609375
2006-04-27,1073.93994140625,1045.72998046875,1052.0400390625,1064.4599609375,0.0,1064.4599609375
2006-04-28,1067.7099609375,1054.5,1057.530029296875,1055.469970703125,0.0,1055.469970703125
2006-05-01,1061.7900390625,1043.52001953125,1057.8499755859375,1048.1600341796875,0.0,1048.1600341796875
2006-05-02,1055.989990234375,1048.0,1052.1600341796875,1052.1199951171875,0.0,1052.1199951171875
2006-05-03,1059.1199951171875,1050.8900146484375,1052.760009765625,1056.8800048828125,0.0,1056.8800048828125
2006-05-04,1068.93994140625,1056.5999755859375,1056.5999755859375,1066.6800537109375,0.0,1066.6800537109375
2006-05-05,1076.9200439453125,1067.3599853515625,1072.75,1071.8800048828125,0.0,1071.8800048828125
2006-05-08,1073.43994140625,1068.5699462890625,1070.9300537109375,1070.0799560546875,0.0,1070.0799560546875
2006-05-09,1066.9599609375,1061.199951171875,1066.8699951171875,1063.699951171875,0.0,1063.699951171875
2006-05-10,1061.260009765625,1045.199951171875,1061.260009765625,1047.6300048828125,0.0,1047.6300048828125
2006-05-11,1045.3800048828125,1016.5499877929688,1044.9300537109375,1019.989990234375,0.0,1019.989990234375
2006-05-12,1017.75,1005.8900146484375,1015.75,1006.5800170898438,0.0,1006.5800170898438
2006-05-15,1009.1699829101562,989.5499877929688,1001.2899780273438,998.8699951171875,0.0,998.8699951171875
2006-05-16,1001.6199951171875,987.260009765625,999.489990234375,992.7100219726562,0.0,992.7100219726562
2006-05-17,991.2000122070312,974.4500122070312,985.97998046875,978.5900268554688,0.0,978.5900268554688
2006-05-18,988.8300170898438,970.7000122070312,983.8699951171875,971.2999877929688,0.0,971.2999877929688
2006-05-19,983.0499877929688,964.7999877929688,973.2999877929688,979.510009765625,0.0,979.510009765625
2006-05-22,973.72998046875,954.22998046875,971.0900268554688,965.0599975585938,0.0,965.0599975585938
2006-05-23,978.7100219726562,956.0700073242188,973.3499755859375,956.0700073242188,0.0,956.0700073242188
2006-05-24,968.0800170898438,944.280029296875,954.469970703125,961.6799926757812,0.0,961.6799926757812
2006-05-25,968.4500122070312,957.239990234375,966.2999877929688,967.3800048828125,0.0,967.3800048828125
2006-05-26,972.6300048828125,964.469970703125,970.6599731445312,972.2100219726562,0.0,972.2100219726562
2006-05-30,972.2100219726562,952.530029296875,967.8099975585938,952.5399780273438,0.0,952.5399780273438
2006-05-31,966.280029296875,952.5399780273438,957.1199951171875,962.3499755859375,0.0,962.3499755859375
2006-06-01,983.9600219726562,960.72998046875,961.9199829101562,983.9400024414062,0.0,983.9400024414062
2006-06-02,990.489990234375,972.1199951171875,990.489990234375,980.0399780273438,0.0,980.0399780273438
2006-06-05,978.969970703125,959.22998046875,975.97998046875,959.22998046875,0.0,959.22998046875
2006-06-06,963.3499755859375,948.25,961.8599853515625,956.5999755859375,0.0,956.5999755859375
2006-06-07,963.6300048828125,944.760009765625,957.1900024414062,945.4199829101562,0.0,945.4199829101562
2006-06-08,942.7899780273438,915.5900268554688,938.75,937.9199829101562,0.0,937.9199829101562
2006-06-09,951.6699829101562,932.5,942.489990234375,933.9400024414062,0.0,933.9400024414062
2006-06-12,934.5499877929688,909.4500122070312,933.8699951171875,909.5900268554688,0.0,909.5900268554688
2006-06-13,918.27001953125,903.27001953125,909.739990234375,906.5499877929688,0.0,906.5499877929688
2006-06-14,917.030029296875,902.72998046875,909.2999877929688,913.8200073242188,0.0,913.8200073242188
2006-06-15,950.3599853515625,913.8200073242188,920.8900146484375,947.4600219726562,0.0,947.4600219726562
2006-06-16,948.5499877929688,934.97998046875,945.0800170898438,940.2999877929688,0.0,940.2999877929688
2006-06-19,963.4000244140625,927.9299926757812,943.8300170898438,930.989990234375,0.0,930.989990234375
2006-06-20,941.9000244140625,926.8400268554688,931.0499877929688,931.3499755859375,0.0,931.3499755859375
2006-06-21,959.010009765625,931.3499755859375,932.8800048828125,950.5800170898438,0.0,950.5800170898438
2006-06-22,951.4600219726562,935.3200073242188,949.4000244140625,941.739990234375,0.0,941.739990234375
2006-06-23,949.489990234375,934.4099731445312,940.02001953125,939.52001953125,0.0,939.52001953125
2006-06-26,945.0800170898438,938.1699829101562,940.5999755859375,941.5399780273438,0.0,941.5399780273438
2006-06-27,941.5399780273438,917.9299926757812,940.5999755859375,919.280029296875,0.0,919.280029296875
2006-06-28,924.2999877929688,910.6699829101562,921.8200073242188,924.2999877929688,0.0,924.2999877929688
2006-06-29,951.6699829101562,923.6400146484375,924.989990234375,951.6699829101562,0.0,951.6699829101562
2006-06-30,957.0700073242188,945.3400268554688,956.3900146484375,947.3099975585938,0.0,947.3099975585938
2006-07-03,955.4600219726562,947.3099975585938,949.7999877929688,955.4400024414062,0.0,955.4400024414062
2006-07-05,955.4400024414062,931.6900024414062,945.47998046875,932.969970703125,0.0,932.969970703125
2006-07-06,939.9299926757812,926.4299926757812,934.469970703125,930.7000122070312,0.0,930.7000122070312
2006-07-07,930.7000122070312,913.260009765625,926.4500122070312,917.0999755859375,0.0,917.0999755859375
2006-07-10,921.9600219726562,890.739990234375,919.7000122070312,896.1900024414062,0.0,896.1900024414062
2006-07-11,907.8300170898438,886.6099853515625,892.1099853515625,906.8300170898438,0.0,906.8300170898438
2006-07-12,906.8300170898438,883.02001953125,904.0399780273438,884.97998046875,0.0,884.97998046875
2006-07-13,893.6199951171875,870.8800048828125,877.1300048828125,873.27001953125,0.0,873.27001953125
2006-07-14,874.8699951171875,860.489990234375,873.0,866.3599853515625,0.0,866.3599853515625
2006-07-17,873.9199829101562,862.0599975585938,865.4299926757812,865.510009765625,0.0,865.510009765625
2006-07-18,873.260009765625,849.6799926757812,868.8599853515625,870.1599731445312,0.0,870.1599731445312
2006-07-19,886.6500244140625,865.8699951171875,866.72998046875,881.989990234375,0.0,881.989990234375
2006-07-20,883.5,861.4500122070312,881.489990234375,861.72998046875,0.0,861.72998046875
2006-07-21,851.719970703125,839.75,851.1199951171875,842.280029296875,0.0,842.280029296875
2006-07-24,867.3699951171875,850.4299926757812,850.4299926757812,867.3699951171875,0.0,867.3699951171875
2006-07-25,878.22998046875,864.7899780273438,870.3300170898438,874.3900146484375,0.0,874.3900146484375
2006-07-26,882.6799926757812,864.9299926757812,870.9199829101562,873.52001953125,0.0,873.52001953125
2006-07-27,891.6400146484375,873.8699951171875,882.7999877929688,875.1599731445312,0.0,875.1599731445312
2006-07-28,896.72998046875,880.0399780273438,880.2000122070312,896.010009765625,0.0,896.010009765625
2006-07-31,901.0900268554688,889.8300170898438,892.5900268554688,897.280029296875,0.0,897.280029296875
2006-08-01,889.6599731445312,872.8300170898438,889.6599731445312,878.4199829101562,0.0,878.4199829101562
2006-08-02,897.3499755859375,882.9400024414062,883.1400146484375,890.969970703125,0.0,890.969970703125
2006-08-03,904.5,882.0399780273438,884.52001953125,899.4400024414062,0.0,899.4400024414062
2006-08-04,914.9600219726562,885.1300048828125,908.5999755859375,893.4299926757812,0.0,893.4299926757812
2006-08-07,893.72998046875,884.0900268554688,891.0,888.0700073242188,0.0,888.0700073242188
2006-08-08,892.8099975585938,877.02001953125,890.6699829101562,883.02001953125,0.0,883.02001953125
2006-08-09,908.7000122070312,885.7899780273438,896.469970703125,887.8200073242188,0.0,887.8200073242188
2006-08-10,897.3900146484375,882.97998046875,884.9299926757812,894.8800048828125,0.0,894.8800048828125
2006-08-11,889.7999877929688,880.3400268554688,889.0599975585938,884.4199829101562,0.0,884.4199829101562
2006-08-14,904.4299926757812,889.739990234375,892.8400268554688,893.0,0.0,893.0
2006-08-15,927.1400146484375,905.8400268554688,906.6099853515625,926.9299926757812,0.0,926.9299926757812
2006-08-16,954.989990234375,929.489990234375,935.25,954.989990234375,0.0,954.989990234375
2006-08-17,969.1799926757812,951.219970703125,951.8599853515625,960.1500244140625,0.0,960.1500244140625
2006-08-18,963.6799926757812,945.1799926757812,954.97998046875,961.989990234375,0.0,961.989990234375
2006-08-21,953.739990234375,943.8300170898438,953.739990234375,946.6599731445312,0.0,946.6599731445312
2006-08-22,958.3400268554688,943.780029296875,945.47998046875,948.530029296875,0.0,948.530029296875
2006-08-23,956.8499755859375,936.8300170898438,952.1300048828125,941.4199829101562,0.0,941.4199829101562
2006-08-24,948.0,936.52001953125,946.8599853515625,947.5700073242188,0.0,947.5700073242188
2006-08-25,958.989990234375,943.4600219726562,945.9299926757812,948.7899780273438,0.0,948.7899780273438
2006-08-28,960.0,947.6199951171875,947.9500122070312,958.8499755859375,0.0,958.8499755859375
2006-08-29,965.489990234375,948.969970703125,959.4000244140625,964.5999755859375,0.0,964.5999755859375
2006-08-30,976.989990234375,962.4099731445312,967.7100219726562,975.7999877929688,0.0,975.7999877929688
2006-08-31,975.2899780273438,967.8099975585938,973.4099731445312,969.530029296875,0.0,969.530029296875
2006-09-01,975.489990234375,965.010009765625,974.4400024414062,969.1500244140625,0.0,969.1500244140625
2006-09-05,980.2100219726562,962.4400024414062,969.1300048828125,979.52001953125,0.0,979.52001953125
2006-09-06,970.989990234375,955.1699829101562,970.0,955.239990234375,0.0,955.239990234375
2006-09-07,958.6400146484375,941.719970703125,950.510009765625,945.739990234375,0.0,945.739990234375
2006-09-08,955.3699951171875,944.8400268554688,947.6500244140625,953.7899780273438,0.0,953.7899780273438
2006-09-11,969.239990234375,945.0499877929688,947.2999877929688,962.739990234375,0.0,962.739990234375
2006-09-12,993.9600219726562,966.9400024414062,967.0,991.989990234375,0.0,991.989990234375
2006-09-13,1000.5700073242188,990.3499755859375,991.6900024414062,998.510009765625,0.0,998.510009765625
2006-09-14,1005.7000122070312,995.5999755859375,995.5999755859375,1003.0599975585938,0.0,1003.0599975585938
2006-09-15,1021.4000244140625,1004.1699829101562,1012.6900024414062,1007.7100219726562,0.0,1007.7100219726562
2006-09-18,1021.0999755859375,1007.22998046875,1007.780029296875,1012.010009765625,0.0,1012.010009765625
2006-09-19,1014.9199829101562,992.3900146484375,1014.9199829101562,1002.3800048828125,0.0,1002.3800048828125
2006-09-20,1023.75,1012.4500122070312,1013.1400146484375,1019.5700073242188,0.0,1019.5700073242188
2006-09-21,1025.2099609375,1008.969970703125,1022.5499877929688,1011.3200073242188,0.0,1011.3200073242188
2006-09-22,1009.8200073242188,998.510009765625,1009.1300048828125,1003.3300170898438,0.0,1003.3300170898438
2006-09-25,1025.72998046875,997.47998046875,1008.1300048828125,1024.010009765625,0.0,1024.010009765625
2006-09-26,1025.1500244140625,1011.719970703125,1022.6500244140625,1023.010009765625,0.0,1023.010009765625
2006-09-27,1025.68994140625,1009.6199951171875,1017.3599853515625,1013.719970703125,0.0,1013.719970703125
2006-09-28,1021.010009765625,1008.6599731445312,1015.3499755859375,1020.7100219726562,0.0,1020.7100219726562
2006-09-29,1025.1400146484375,1015.030029296875,1025.1400146484375,1015.3800048828125,0.0,1015.3800048828125
2006-10-02,1020.4000244140625,1004.7100219726562,1014.4199829101562,1005.6599731445312,0.0,1005.6599731445312
2006-10-03,1008.7000122070312,993.0999755859375,999.280029296875,1005.3300170898438,0.0,1005.3300170898438
2006-10-04,1030.969970703125,1000.530029296875,1002.9199829101562,1030.969970703125,0.0,1030.969970703125
2006-10-05,1033.75,1025.22998046875,1029.1300048828125,1033.0,0.0,1033.0
2006-10-06,1036.6199951171875,1026.510009765625,1027.93994140625,1031.8599853515625,0.0,1031.8599853515625
2006-10-09,1041.699951171875,1030.6300048828125,1030.6300048828125,1035.8599853515625,0.0,1035.8599853515625
2006-10-10,1039.1400146484375,1027.9000244140625,1037.199951171875,1034.6700439453125,0.0,1034.6700439453125
2006-10-11,1048.6400146484375,1029.719970703125,1030.280029296875,1038.6700439453125,0.0,1038.6700439453125
2006-10-12,1052.9100341796875,1038.9200439453125,1043.550048828125,1052.4000244140625,0.0,1052.4000244140625
2006-10-13,1063.5400390625,1046.6199951171875,1049.8900146484375,1061.0999755859375,0.0,1061.0999755859375
2006-10-16,1069.22998046875,1061.5699462890625,1062.4599609375,1064.9000244140625,0.0,1064.9000244140625
2006-10-17,1057.1500244140625,1040.6199951171875,1057.1500244140625,1048.510009765625,0.0,1048.510009765625
2006-10-18,1053.9000244140625,1032.0799560546875,1052.3299560546875,1035.1400146484375,0.0,1035.1400146484375
2006-10-19,1037.93994140625,1023.3800048828125,1029.260009765625,1031.1700439453125,0.0,1031.1700439453125
2006-10-20,1033.6500244140625,1021.9299926757812,1031.1700439453125,1025.3599853515625,0.0,1025.3599853515625
2006-10-23,1040.1800537109375,1021.260009765625,1022.9299926757812,1033.1400146484375,0.0,1033.1400146484375
2006-10-24,1032.5699462890625,1021.530029296875,1029.5,1026.9000244140625,0.0,1026.9000244140625
2006-10-25,1042.3699951171875,1028.3399658203125,1029.1800537109375,1041.02001953125,0.0,1041.02001953125
2006-10-26,1046.02001953125,1028.4200439453125,1037.8499755859375,1045.5999755859375,0.0,1045.5999755859375
2006-10-27,1044.5999755859375,1023.6300048828125,1044.5999755859375,1026.8699951171875,0.0,1026.8699951171875
2006-10-30,1051.5999755859375,1033.5899658203125,1034.6400146484375,1046.260009765625,0.0,1046.260009765625
2006-10-31,1053.3399658203125,1042.9000244140625,1048.3299560546875,1048.6199951171875,0.0,1048.6199951171875
2006-11-01,1053.97998046875,1028.3499755859375,1053.449951171875,1032.6199951171875,0.0,1032.6199951171875
2006-11-02,1039.489990234375,1029.3599853515625,1029.8800048828125,1033.8499755859375,0.0,1033.8499755859375
2006-11-03,1040.0999755859375,1027.739990234375,1038.0699462890625,1035.4100341796875,0.0,1035.4100341796875
2006-11-06,1058.5,1038.530029296875,1039.800048828125,1055.2099609375,0.0,1055.2099609375
2006-11-07,1074.010009765625,1055.6300048828125,1056.6300048828125,1065.489990234375,0.0,1065.489990234375
2006-11-08,1077.2900390625,1059.010009765625,1060.7099609375,1071.1600341796875,0.0,1071.1600341796875
2006-11-09,1084.1400146484375,1062.8900146484375,1080.25,1063.8699951171875,0.0,1063.8699951171875
2006-11-10,1070.52001953125,1059.760009765625,1065.2900390625,1070.52001953125,0.0,1070.52001953125
2006-11-13,1086.6500244140625,1067.8499755859375,1068.77001953125,1086.1500244140625,0.0,1086.1500244140625
2006-11-14,1102.6400146484375,1077.9300537109375,1087.300048828125,1101.8499755859375,0.0,1101.8499755859375
2006-11-15,1107.719970703125,1097.6800537109375,1099.02001953125,1102.9100341796875,0.0,1102.9100341796875
2006-11-16,1106.8199462890625,1094.489990234375,1101.9599609375,1105.050048828125,0.0,1105.050048828125
2006-11-17,1105.3900146484375,1096.9300537109375,1099.5999755859375,1105.1500244140625,0.0,1105.1500244140625
2006-11-20,1114.6099853515625,1099.0699462890625,1102.47998046875,1113.7099609375,0.0,1113.7099609375
2006-11-21,1118.199951171875,1109.2099609375,1117.030029296875,1115.68994140625,0.0,1115.68994140625
2006-11-22,1129.9599609375,1114.739990234375,1120.5,1128.9100341796875,0.0,1128.9100341796875
2006-11-24,1130.280029296875,1119.2900390625,1119.530029296875,1125.6500244140625,0.0,1125.6500244140625
2006-11-27,1124.0799560546875,1092.800048828125,1121.5799560546875,1092.8599853515625,0.0,1092.8599853515625
2006-11-28,1096.6199951171875,1083.56005859375,1087.9300537109375,1095.0,0.0,1095.0
2006-11-29,1104.9200439453125,1089.2900390625,1099.9200439453125,1098.5899658203125,0.0,1098.5899658203125
2006-11-30,1111.3599853515625,1094.510009765625,1099.2900390625,1104.6700439453125,0.0,1104.6700439453125
2006-12-01,1105.0699462890625,1079.6500244140625,1103.18994140625,1089.52001953125,0.0,1089.52001953125
2006-12-04,1113.72998046875,1091.8499755859375,1092.199951171875,1108.030029296875,0.0,1108.030029296875
2006-12-05,1112.3299560546875,1103.760009765625,1111.3599853515625,1105.199951171875,0.0,1105.199951171875
2006-12-06,1106.050048828125,1095.0,1101.8199462890625,1102.1700439453125,0.0,1102.1700439453125
2006-12-07,1106.6700439453125,1087.969970703125,1103.25,1088.6600341796875,0.0,1088.6600341796875
2006-12-08,1098.9000244140625,1078.43994140625,1084.8499755859375,1089.760009765625,0.0,1089.760009765625
2006-12-11,1100.0999755859375,1084.050048828125,1089.760009765625,1091.02001953125,0.0,1091.02001953125
2006-12-12,1094.9000244140625,1079.3900146484375,1090.77001953125,1085.68994140625,0.0,1085.68994140625
2006-12-13,1093.6500244140625,1079.300048828125,1093.6500244140625,1083.8599853515625,0.0,1083.8599853515625
2006-12-14,1106.6500244140625,1086.6300048828125,1086.6300048828125,1101.1099853515625,0.0,1101.1099853515625
2006-12-15,1112.3599853515625,1102.75,1110.43994140625,1104.989990234375,0.0,1104.989990234375
2006-12-18,1115.0400390625,1089.780029296875,1107.4000244140625,1094.5,0.0,1094.5
2006-12-19,1092.72998046875,1076.8800048828125,1084.6099853515625,1087.8399658203125,0.0,1087.8399658203125
2006-12-20,1097.47998046875,1085.1300048828125,1091.300048828125,1086.18994140625,0.0,1086.18994140625
2006-12-21,1087.9599609375,1073.27001953125,1087.8800048828125,1078.2099609375,0.0,1078.2099609375
2006-12-22,1080.4300537109375,1066.8499755859375,1079.8199462890625,1066.8499755859375,0.0,1066.8499755859375
2006-12-26,1073.5899658203125,1065.6199951171875,1066.489990234375,1071.550048828125,0.0,1071.550048828125
2006-12-27,1081.0799560546875,1075.3499755859375,1075.719970703125,1078.93994140625,0.0,1078.93994140625
2006-12-28,1079.699951171875,1073.050048828125,1076.050048828125,1076.1199951171875,0.0,1076.1199951171875
2006-12-29,1084.8900146484375,1071.2900390625,1075.030029296875,1072.3299560546875,0.0,1072.3299560546875
2007-01-03,1097.5799560546875,1058.3699951171875,1080.949951171875,1075.9100341796875,0.0,1075.9100341796875
2007-01-04,1100.81005859375,1072.1300048828125,1077.06005859375,1097.0799560546875,0.0,1097.0799560546875
2007-01-05,1091.9599609375,1078.949951171875,1091.739990234375,1090.9300537109375,0.0,1090.9300537109375
2007-01-08,1101.199951171875,1087.050048828125,1089.8499755859375,1093.43994140625,0.0,1093.43994140625
2007-01-09,1100.800048828125,1087.050048828125,1097.4300537109375,1096.3599853515625,0.0,1096.3599853515625
2007-01-10,1112.75,1087.52001953125,1089.949951171875,1110.6600341796875,0.0,1110.6600341796875
2007-01-11,1125.02001953125,1113.4200439453125,1114.219970703125,1119.1800537109375,0.0,1119.1800537109375
2007-01-12,1124.5799560546875,1113.4599609375,1117.47998046875,1122.550048828125,0.0,1122.550048828125
2007-01-16,1121.22998046875,1110.469970703125,1120.0899658203125,1113.43994140625,0.0,1113.43994140625
2007-01-17,1112.1300048828125,1101.22998046875,1106.4300537109375,1104.0699462890625,0.0,1104.0699462890625
2007-01-18,1095.8900146484375,1066.5699462890625,1095.8900146484375,1070.050048828125,0.0,1070.050048828125
2007-01-19,1077.530029296875,1065.010009765625,1066.1300048828125,1072.989990234375,0.0,1072.989990234375
2007-01-22,1075.300048828125,1056.6400146484375,1074.6600341796875,1062.030029296875,0.0,1062.030029296875
2007-01-23,1073.219970703125,1060.8699951171875,1060.8699951171875,1062.3499755859375,0.0,1062.3499755859375
2007-01-24,1088.18994140625,1071.8499755859375,1073.9300537109375,1087.030029296875,0.0,1087.030029296875
2007-01-25,1094.8499755859375,1071.5899658203125,1086.9200439453125,1073.719970703125,0.0,1073.719970703125
2007-01-26,1080.8599853515625,1066.3900146484375,1076.010009765625,1075.4599609375,0.0,1075.4599609375
2007-01-29,1081.8399658203125,1068.68994140625,1073.0999755859375,1073.510009765625,0.0,1073.510009765625
2007-01-30,1079.739990234375,1072.030029296875,1076.4000244140625,1077.97998046875,0.0,1077.97998046875
2007-01-31,1082.0699462890625,1062.3699951171875,1071.699951171875,1078.530029296875,0.0,1078.530029296875
2007-02-01,1090.1800537109375,1077.239990234375,1085.699951171875,1082.9100341796875,0.0,1082.9100341796875
2007-02-02,1090.219970703125,1080.6800537109375,1081.989990234375,1089.22998046875,0.0,1089.22998046875
2007-02-05,1098.550048828125,1088.6600341796875,1089.72998046875,1093.9200439453125,0.0,1093.9200439453125
2007-02-06,1096.530029296875,1080.1400146484375,1096.530029296875,1090.530029296875,0.0,1090.530029296875
2007-02-07,1109.3699951171875,1094.8399658203125,1099.1400146484375,1104.8699951171875,0.0,1104.8699951171875
2007-02-08,1106.760009765625,1097.6800537109375,1101.010009765625,1104.780029296875,0.0,1104.780029296875
2007-02-09,1111.9300537109375,1084.25,1108.0699462890625,1086.47998046875,0.0,1086.47998046875
2007-02-12,1086.1199951171875,1079.8199462890625,1086.1199951171875,1080.760009765625,0.0,1080.760009765625
2007-02-13,1088.219970703125,1079.780029296875,1084.300048828125,1082.949951171875,0.0,1082.949951171875
2007-02-14,1106.8199462890625,1088.1600341796875,1088.7099609375,1103.760009765625,0.0,1103.760009765625
2007-02-15,1112.8299560546875,1104.3199462890625,1104.6099853515625,1111.050048828125,0.0,1111.050048828125
2007-02-16,1110.1400146484375,1105.3399658203125,1108.010009765625,1108.530029296875,0.0,1108.530029296875
2007-02-20,1115.68994140625,1097.800048828125,1104.3199462890625,1114.9300537109375,0.0,1114.9300537109375
2007-02-21,1113.6500244140625,1106.469970703125,1109.530029296875,1113.6500244140625,0.0,1113.6500244140625
2007-02-22,1125.8599853515625,1113.5,1118.9000244140625,1121.6800537109375,0.0,1121.6800537109375
2007-02-23,1122.550048828125,1113.8900146484375,1120.1300048828125,1120.2900390625,0.0,1120.2900390625
2007-02-27,1103.3900146484375,1066.449951171875,1096.300048828125,1069.989990234375,0.0,1069.989990234375
2007-02-28,1084.56005859375,1061.9000244140625,1069.3299560546875,1075.5400390625,0.0,1075.5400390625
2007-03-01,1078.6099853515625,1048.5,1052.3499755859375,1068.8599853515625,0.0,1068.8599853515625
2007-03-02,1067.9100341796875,1050.8499755859375,1060.969970703125,1050.8499755859375,0.0,1050.8499755859375
2007-03-05,1059.199951171875,1038.9100341796875,1050.8499755859375,1039.4300537109375,0.0,1039.4300537109375
2007-03-06,1061.8399658203125,1050.2099609375,1052.1400146484375,1058.739990234375,0.0,1058.739990234375
2007-03-07,1059.5899658203125,1050.0,1056.469970703125,1051.3900146484375,0.0,1051.3900146484375
2007-03-08,1068.52001953125,1058.81005859375,1064.760009765625,1062.02001953125,0.0,1062.02001953125
2007-03-09,1073.010009765625,1055.9200439453125,1071.6400146484375,1063.7099609375,0.0,1063.7099609375
2007-03-12,1074.6800537109375,1063.52001953125,1063.97998046875,1072.25,0.0,1072.25
2007-03-13,1071.52001953125,1048.7900390625,1065.6400146484375,1048.7900390625,0.0,1048.7900390625
2007-03-14,1060.3199462890625,1039.1099853515625,1049.6800537109375,1060.0899658203125,0.0,1060.0899658203125
2007-03-15,1062.719970703125,1055.52001953125,1059.8499755859375,1060.1400146484375,0.0,1060.1400146484375
2007-03-16,1063.3199462890625,1052.1500244140625,1058.77001953125,1057.9300537109375,0.0,1057.9300537109375
2007-03-19,1070.56005859375,1060.27001953125,1066.0699462890625,1063.489990234375,0.0,1063.489990234375
2007-03-20,1075.1700439453125,1063.0999755859375,1064.47998046875,1072.31005859375,0.0,1072.31005859375
